Date,Hospital_ID,Hospital_Name,City,State,Disease_Type,Season,Patient_Count,ICU_Required,Beds_Required,Available_Beds,Oxygen_Cylinders_Required,Doctors_Required,Nurses_Required,Ventilators_Required,Medicine_1,Medicine_2,Medicine_3,Medicine_Units_Required,Occupancy_Rate,Emergency_Level
2024-04-02,1015,"Washington, Mann and Rogers Hospital",North Christopherport,Connecticut,Dengue,Summer,395,65,351,225,110,45,81,45,ORS,Platelets,Paracetamol,1975,156.0,HIGH
2024-04-03,1058,"Jackson, Hunt and Kelley Hospital",Lake Adambury,Mississippi,COVID,Rainy,125,21,95,518,28,12,26,14,Remdesivir,Paracetamol,Oxygen Support,250,18.34,LOW
2024-04-04,1006,"Reyes, Boyd and Stevens Hospital",East Tracy,Maine,Typhoid,Winter,70,14,43,439,29,7,13,6,Ciprofloxacin,Azithromycin,ORS,140,9.79,LOW
2024-04-05,1094,"Bell, Sanders and Jackson Hospital",South Codyport,Wisconsin,COVID,Winter,281,39,187,559,102,22,57,24,Remdesivir,Paracetamol,Oxygen Support,1124,33.45,LOW
2024-04-06,1080,"Martinez, Turner and Shepard Hospital",Williamsborough,Oklahoma,Pneumonia,Summer,176,15,113,123,75,15,49,11,Amoxicillin,Azithromycin,Cough Syrup,352,91.87,HIGH
2024-04-07,1077,"Lane, Padilla and Jordan Hospital",Shepherdtown,Tennessee,COVID,Winter,96,17,87,237,32,5,22,9,Remdesivir,Paracetamol,Oxygen Support,288,36.71,LOW
2024-04-08,1000,Blake Group Hospital,West Benjaminton,Delaware,Malaria,Summer,332,61,239,132,129,38,83,32,Chloroquine,Artemisinin,Primaquine,996,181.06,HIGH
2024-04-09,1055,Martin-James Hospital,Lonniemouth,Wisconsin,Typhoid,Summer,145,28,133,344,38,14,37,8,Ciprofloxacin,Azithromycin,ORS,725,38.66,LOW
2024-04-10,1018,Anderson Group Hospital,West Paigemouth,Wyoming,Dengue,Rainy,185,33,167,386,80,12,28,26,ORS,Platelets,Paracetamol,370,43.26,LOW
2024-04-11,1063,Armstrong LLC Hospital,Michaeltown,Georgia,Flu,Summer,465,57,367,354,185,46,77,39,Paracetamol,Azithromycin,Vitamin C,2325,103.67,HIGH
2024-04-12,1006,Cole-Soto Hospital,Patriciaborough,Maryland,COVID,Summer,196,23,163,237,43,20,56,7,Remdesivir,Paracetamol,Oxygen Support,588,68.78,MEDIUM
2024-04-13,1037,"Morgan, Clark and Johns Hospital",Tiffanyview,Georgia,Pneumonia,Rainy,191,25,154,144,48,22,39,15,Amoxicillin,Azithromycin,Cough Syrup,573,106.94,HIGH
2024-04-14,1023,"Long, Dickson and Jackson Hospital",South Kristine,Kansas,Flu,Rainy,474,40,415,100,193,25,103,27,Paracetamol,Azithromycin,Vitamin C,1896,415.0,HIGH
2024-04-15,1085,Walls Ltd Hospital,North Sheila,Oregon,Dengue,Rainy,351,81,258,194,78,19,60,64,ORS,Platelets,Paracetamol,1404,132.99,HIGH
2024-04-16,1027,"Jordan, Donaldson and Maxwell Hospital",Melanieburgh,Nebraska,Malaria,Rainy,317,44,222,570,90,26,89,14,Chloroquine,Artemisinin,Primaquine,951,38.95,LOW
2024-04-17,1016,Thompson-Fox Hospital,South Jonathanstad,New Hampshire,Pneumonia,Rainy,148,27,90,203,68,10,30,13,Amoxicillin,Azithromycin,Cough Syrup,296,44.33,LOW
2024-04-18,1054,Sims-Higgins Hospital,Haneyside,Massachusetts,Flu,Rainy,120,15,86,537,56,10,33,8,Paracetamol,Azithromycin,Vitamin C,480,16.01,LOW
2024-04-19,1035,"Hawkins, Washington and Patel Hospital",New Gerald,Ohio,Malaria,Rainy,109,19,88,570,24,9,20,6,Chloroquine,Artemisinin,Primaquine,218,15.44,LOW
2024-04-20,1082,Martinez-Terry Hospital,Danielside,Nebraska,Malaria,Rainy,51,6,47,220,22,5,13,2,Chloroquine,Artemisinin,Primaquine,102,21.36,LOW
2024-04-21,1050,"Pugh, Dickson and Wagner Hospital",Richardmouth,Connecticut,Pneumonia,Winter,184,30,168,529,58,12,46,19,Amoxicillin,Azithromycin,Cough Syrup,920,31.76,LOW
2024-04-22,1037,White and Sons Hospital,Geoffreyshire,Wyoming,Flu,Winter,127,12,79,210,63,12,29,5,Paracetamol,Azithromycin,Vitamin C,635,37.62,LOW
2024-04-23,1085,"Scott, Bauer and Butler Hospital",Sweeneychester,Mississippi,COVID,Rainy,240,55,197,161,88,24,53,34,Remdesivir,Paracetamol,Oxygen Support,480,122.36,HIGH
2024-04-24,1067,Callahan-Wang Hospital,Kennethside,Oregon,COVID,Summer,51,10,47,461,12,4,11,7,Remdesivir,Paracetamol,Oxygen Support,153,10.2,LOW
2024-04-25,1004,Petersen Ltd Hospital,Annefurt,Washington,Flu,Summer,422,101,396,143,98,27,93,71,Paracetamol,Azithromycin,Vitamin C,844,276.92,HIGH
2024-04-26,1053,"Green, Evans and Kelly Hospital",North Joseph,Illinois,Dengue,Rainy,408,76,253,256,178,33,100,24,ORS,Platelets,Paracetamol,1632,98.83,HIGH
2024-04-27,1064,"Foster, Stewart and Wilson Hospital",Lisafort,Texas,Typhoid,Summer,50,4,34,492,11,3,10,1,Ciprofloxacin,Azithromycin,ORS,150,6.91,LOW
2024-04-28,1077,"Booth, Miles and Vaughn Hospital",Grahamport,Montana,Pneumonia,Rainy,123,16,78,513,61,6,21,10,Amoxicillin,Azithromycin,Cough Syrup,246,15.2,LOW
2024-04-29,1066,"Oneal, Gray and Schultz Hospital",Benitezbury,Pennsylvania,COVID,Rainy,394,85,293,396,126,40,86,37,Remdesivir,Paracetamol,Oxygen Support,788,73.99,MEDIUM
2024-04-30,1063,Lopez LLC Hospital,Jessicastad,Indiana,Flu,Summer,382,65,328,146,130,42,86,27,Paracetamol,Azithromycin,Vitamin C,764,224.66,HIGH
2024-05-01,1047,Wyatt Ltd Hospital,Port Shawn,Wyoming,Malaria,Winter,274,56,256,193,113,19,53,33,Chloroquine,Artemisinin,Primaquine,1096,132.64,HIGH
2024-05-02,1066,Bradley LLC Hospital,West Lisa,Oklahoma,Flu,Rainy,117,15,78,593,33,10,33,6,Paracetamol,Azithromycin,Vitamin C,585,13.15,LOW
2024-05-03,1058,"Taylor, Johnson and Coleman Hospital",Cohenfurt,Massachusetts,Dengue,Summer,414,39,335,367,197,22,72,27,ORS,Platelets,Paracetamol,828,91.28,HIGH
2024-05-04,1079,"Washington, Johnson and Parks Hospital",South Hannah,Massachusetts,Pneumonia,Winter,457,83,346,379,193,44,102,51,Amoxicillin,Azithromycin,Cough Syrup,1371,91.29,HIGH
2024-05-05,1009,Berry-Wolfe Hospital,Aaronfurt,Arkansas,Dengue,Summer,145,26,122,483,71,10,29,18,ORS,Platelets,Paracetamol,580,25.26,LOW
2024-05-06,1056,Delacruz-Martinez Hospital,Gillespiemouth,Massachusetts,Malaria,Rainy,152,33,93,480,40,11,35,15,Chloroquine,Artemisinin,Primaquine,608,19.38,LOW
2024-05-07,1071,"Hickman, Welch and Hall Hospital",New Shaun,Kansas,COVID,Summer,303,48,191,294,104,20,62,33,Remdesivir,Paracetamol,Oxygen Support,1515,64.97,LOW
2024-05-08,1060,King Group Hospital,New Stephaniestad,Nebraska,Flu,Winter,468,96,318,348,230,50,103,76,Paracetamol,Azithromycin,Vitamin C,936,91.38,HIGH
2024-05-09,1007,"Romero, Robinson and Davis Hospital",New Marco,South Dakota,COVID,Summer,53,5,38,540,17,4,12,1,Remdesivir,Paracetamol,Oxygen Support,265,7.04,LOW
2024-05-10,1068,Garza PLC Hospital,Port Paul,Kansas,COVID,Rainy,189,23,146,241,44,10,40,15,Remdesivir,Paracetamol,Oxygen Support,756,60.58,LOW
2024-05-11,1085,"Jones, Watson and Moody Hospital",Samanthaville,New York,Dengue,Winter,147,30,101,178,69,15,30,22,ORS,Platelets,Paracetamol,441,56.74,LOW
2024-05-12,1059,Wilson Inc Hospital,Rangelmouth,Arkansas,Dengue,Summer,399,42,314,260,144,37,83,33,ORS,Platelets,Paracetamol,1596,120.77,HIGH
2024-05-13,1035,Ramos-Thomas Hospital,Andreafurt,South Carolina,Malaria,Summer,377,34,332,572,135,24,61,25,Chloroquine,Artemisinin,Primaquine,754,58.04,LOW
2024-05-14,1019,Sanders-Clark Hospital,North Stephaniemouth,Wisconsin,Typhoid,Rainy,210,17,190,370,82,20,53,5,Ciprofloxacin,Azithromycin,ORS,1050,51.35,LOW
2024-05-15,1023,"Williams, Small and Miller Hospital",New Christopherbury,Oregon,COVID,Rainy,496,70,372,528,118,55,121,55,Remdesivir,Paracetamol,Oxygen Support,1488,70.45,MEDIUM
2024-05-16,1092,"Deleon, Gilbert and Warren Hospital",North Normabury,Washington,Typhoid,Summer,357,45,229,274,144,36,88,32,Ciprofloxacin,Azithromycin,ORS,1785,83.58,MEDIUM
2024-05-17,1086,Smith PLC Hospital,North Catherine,Arizona,Typhoid,Winter,232,40,194,505,60,21,47,27,Ciprofloxacin,Azithromycin,ORS,928,38.42,LOW
2024-05-18,1056,Gallegos-Travis Hospital,East Kristyborough,New Jersey,Typhoid,Rainy,272,34,164,425,121,30,45,12,Ciprofloxacin,Azithromycin,ORS,1088,38.59,LOW
2024-05-19,1024,Valdez-Robinson Hospital,North Kimberly,New Hampshire,COVID,Summer,437,40,386,193,127,26,102,31,Remdesivir,Paracetamol,Oxygen Support,1748,200.0,HIGH
2024-05-20,1025,Townsend Ltd Hospital,Lake Chelseamouth,Ohio,Dengue,Summer,74,6,50,415,33,7,20,3,ORS,Platelets,Paracetamol,148,12.05,LOW
2024-05-21,1017,"Pham, Li and Young Hospital",Port Laurahaven,Georgia,Typhoid,Summer,267,49,198,425,113,30,40,15,Ciprofloxacin,Azithromycin,ORS,1335,46.59,LOW
2024-05-22,1075,"Moore, Miller and Garcia Hospital",Suttonbury,Montana,Flu,Winter,330,37,284,537,145,25,59,14,Paracetamol,Azithromycin,Vitamin C,1650,52.89,LOW
2024-05-23,1096,"Molina, Chan and Macdonald Hospital",Glennstad,South Carolina,Typhoid,Summer,449,62,420,174,124,38,92,44,Ciprofloxacin,Azithromycin,ORS,2245,241.38,HIGH
2024-05-24,1011,"Alexander, Pitts and Wilson Hospital",West Markborough,Nebraska,Flu,Rainy,371,40,352,182,120,31,64,21,Paracetamol,Azithromycin,Vitamin C,1855,193.41,HIGH
2024-05-25,1086,"Dunn, Choi and Hart Hospital",North Frank,Missouri,Malaria,Summer,249,59,182,499,117,13,67,18,Chloroquine,Artemisinin,Primaquine,996,36.47,LOW
2024-05-26,1029,Johnson-Trujillo Hospital,Port Ericland,Colorado,COVID,Rainy,399,80,279,549,89,23,98,57,Remdesivir,Paracetamol,Oxygen Support,1596,50.82,LOW
2024-05-27,1096,Hayes-Vasquez Hospital,Amandaview,North Carolina,COVID,Rainy,230,33,179,575,51,20,50,20,Remdesivir,Paracetamol,Oxygen Support,460,31.13,LOW
2024-05-28,1013,Kline-Wilson Hospital,West Justinfort,New Jersey,Dengue,Winter,488,60,365,325,125,35,127,18,ORS,Platelets,Paracetamol,2440,112.31,HIGH
2024-05-29,1054,Ward and Sons Hospital,Joshuashire,Indiana,Pneumonia,Summer,257,45,211,287,62,27,73,32,Amoxicillin,Azithromycin,Cough Syrup,1028,73.52,MEDIUM
2024-05-30,1081,Sanford Group Hospital,West Josephberg,South Carolina,Typhoid,Winter,371,39,310,485,84,20,89,14,Ciprofloxacin,Azithromycin,ORS,1484,63.92,LOW
2024-05-31,1023,Zamora-Cameron Hospital,Ritaview,Texas,Pneumonia,Summer,256,46,196,549,119,25,44,27,Amoxicillin,Azithromycin,Cough Syrup,512,35.7,LOW
2024-06-01,1070,Padilla PLC Hospital,South Sethbury,Indiana,Pneumonia,Winter,76,12,60,536,21,6,12,6,Amoxicillin,Azithromycin,Cough Syrup,152,11.19,LOW
2024-06-02,1082,"Rodriguez, Andrews and Fisher Hospital",New David,Nebraska,Malaria,Winter,250,57,215,550,64,13,63,36,Chloroquine,Artemisinin,Primaquine,500,39.09,LOW
2024-06-03,1067,"Johnson, Lopez and Perez Hospital",New Lesliebury,North Carolina,Pneumonia,Winter,116,20,93,394,40,13,29,12,Amoxicillin,Azithromycin,Cough Syrup,580,23.6,LOW
2024-06-04,1009,Perez and Sons Hospital,North Abigail,Arkansas,Malaria,Rainy,437,66,341,531,166,47,111,40,Chloroquine,Artemisinin,Primaquine,1748,64.22,LOW
2024-06-05,1001,Jones-Holder Hospital,Lake Tiffanyland,Missouri,Typhoid,Rainy,499,57,420,176,120,57,101,37,Ciprofloxacin,Azithromycin,ORS,998,238.64,HIGH
2024-06-06,1038,Tucker-Pacheco Hospital,North Karen,Colorado,COVID,Summer,340,58,211,124,118,20,87,21,Remdesivir,Paracetamol,Oxygen Support,1020,170.16,HIGH
2024-06-07,1045,Lee-Whitaker Hospital,Jefferybury,Colorado,Typhoid,Winter,211,45,198,211,61,11,51,15,Ciprofloxacin,Azithromycin,ORS,844,93.84,HIGH
2024-06-08,1008,Peters Inc Hospital,Griffinbury,Oregon,Pneumonia,Winter,470,82,394,348,204,45,103,57,Amoxicillin,Azithromycin,Cough Syrup,2350,113.22,HIGH
2024-06-09,1086,Daniels-Smith Hospital,West Chelseaville,Iowa,Flu,Rainy,210,18,152,432,52,10,55,6,Paracetamol,Azithromycin,Vitamin C,1050,35.19,LOW
2024-06-10,1039,"Wolf, Khan and Wise Hospital",Port Timothystad,Maryland,Pneumonia,Summer,494,71,401,358,148,56,110,52,Amoxicillin,Azithromycin,Cough Syrup,2470,112.01,HIGH
2024-06-11,1094,"Williams, Kelly and Jenkins Hospital",Richardfurt,Tennessee,Typhoid,Rainy,255,41,234,229,92,26,52,28,Ciprofloxacin,Azithromycin,ORS,765,102.18,HIGH
2024-06-12,1099,Cox-Moore Hospital,South Briana,Oregon,Pneumonia,Summer,148,32,140,116,72,9,30,23,Amoxicillin,Azithromycin,Cough Syrup,592,120.69,HIGH
2024-06-13,1046,Shelton-Harris Hospital,South Sheenashire,Washington,Dengue,Summer,60,9,48,415,16,6,15,5,ORS,Platelets,Paracetamol,120,11.57,LOW
2024-06-14,1086,Roman-Smith Hospital,North Kennethville,Alaska,Dengue,Winter,219,37,206,507,47,14,37,15,ORS,Platelets,Paracetamol,1095,40.63,LOW
2024-06-15,1004,Padilla and Sons Hospital,South Rachelbury,Idaho,Pneumonia,Summer,108,24,84,347,26,11,25,9,Amoxicillin,Azithromycin,Cough Syrup,432,24.21,LOW
2024-06-16,1057,Huerta Inc Hospital,Lake Thomasstad,Washington,Dengue,Summer,62,10,43,213,15,3,17,3,ORS,Platelets,Paracetamol,124,20.19,LOW
2024-06-17,1056,"Garcia, Smith and Lozano Hospital",Martinezfurt,Mississippi,Typhoid,Summer,298,32,207,462,99,18,82,13,Ciprofloxacin,Azithromycin,ORS,596,44.81,LOW
2024-06-18,1089,Hamilton-Campbell Hospital,East Elizabethport,Virginia,Flu,Rainy,265,47,220,563,127,17,66,36,Paracetamol,Azithromycin,Vitamin C,1325,39.08,LOW
2024-06-19,1033,"Little, Schultz and Paul Hospital",Port Susanmouth,Arizona,Dengue,Rainy,443,67,377,163,150,34,126,29,ORS,Platelets,Paracetamol,1772,231.29,HIGH
2024-06-20,1072,Chen-Diaz Hospital,Gonzalezshire,Kansas,COVID,Winter,269,67,216,300,67,18,80,38,Remdesivir,Paracetamol,Oxygen Support,807,72.0,MEDIUM
2024-06-21,1046,Stewart-Wolfe Hospital,Smithshire,Nebraska,Pneumonia,Summer,117,20,103,444,27,7,27,14,Amoxicillin,Azithromycin,Cough Syrup,468,23.2,LOW
2024-06-22,1089,"Nguyen, Parker and Hancock Hospital",New Todd,Maryland,Malaria,Summer,338,47,281,115,131,19,96,18,Chloroquine,Artemisinin,Primaquine,1014,244.35,HIGH
2024-06-23,1011,Aguilar-Leblanc Hospital,West John,Colorado,Typhoid,Winter,208,30,184,530,103,10,49,16,Ciprofloxacin,Azithromycin,ORS,416,34.72,LOW
2024-06-24,1000,Walter and Sons Hospital,Smithshire,Vermont,Flu,Rainy,137,23,89,148,41,14,38,9,Paracetamol,Azithromycin,Vitamin C,685,60.14,LOW
2024-06-25,1081,Robinson-Fritz Hospital,Cindyfort,Texas,Dengue,Winter,128,27,119,311,62,6,32,17,ORS,Platelets,Paracetamol,640,38.26,LOW
2024-06-26,1075,Williams LLC Hospital,Tammyville,Missouri,Dengue,Winter,237,35,223,550,79,18,67,21,ORS,Platelets,Paracetamol,948,40.55,LOW
2024-06-27,1031,Harris-Mason Hospital,Whitefurt,South Carolina,Malaria,Summer,136,14,96,494,39,8,31,6,Chloroquine,Artemisinin,Primaquine,680,19.43,LOW
2024-06-28,1012,"Cook, Gardner and Hamilton Hospital",East Leslie,West Virginia,Malaria,Winter,110,9,85,444,28,12,17,6,Chloroquine,Artemisinin,Primaquine,220,19.14,LOW
2024-06-29,1084,Davis Ltd Hospital,Jaredside,New York,Typhoid,Rainy,358,36,225,267,113,36,78,11,Ciprofloxacin,Azithromycin,ORS,1790,84.27,MEDIUM
2024-06-30,1045,Johnson and Sons Hospital,New Samanthaborough,New Hampshire,Dengue,Summer,375,67,228,547,103,37,107,42,ORS,Platelets,Paracetamol,1500,41.68,LOW
2024-07-01,1019,Owens-Robinson Hospital,Abbottchester,Massachusetts,COVID,Summer,421,104,332,353,89,47,84,67,Remdesivir,Paracetamol,Oxygen Support,842,94.05,HIGH
2024-07-02,1033,Reed-Hicks Hospital,Roberttown,Minnesota,COVID,Winter,245,29,211,461,78,19,54,9,Remdesivir,Paracetamol,Oxygen Support,1225,45.77,LOW
2024-07-03,1075,"Nicholson, Stewart and Chandler Hospital",Millerhaven,North Dakota,COVID,Winter,358,73,264,505,149,42,86,26,Remdesivir,Paracetamol,Oxygen Support,1074,52.28,LOW
2024-07-04,1034,"Garrison, Sweeney and Martin Hospital",Samanthafort,Wyoming,COVID,Summer,472,78,355,328,219,55,138,43,Remdesivir,Paracetamol,Oxygen Support,2360,108.23,HIGH
2024-07-05,1069,Sparks-Barnes Hospital,Port Meagan,Florida,Flu,Winter,133,27,100,525,55,12,23,11,Paracetamol,Azithromycin,Vitamin C,399,19.05,LOW
2024-07-06,1020,Jacobs-Perez Hospital,Eatonside,Texas,Flu,Winter,487,105,379,595,169,29,87,31,Paracetamol,Azithromycin,Vitamin C,1948,63.7,LOW
2024-07-07,1080,Rodriguez LLC Hospital,Stewartville,Illinois,COVID,Rainy,350,39,258,225,160,39,73,13,Remdesivir,Paracetamol,Oxygen Support,700,114.67,HIGH
2024-07-08,1051,Thompson Group Hospital,Danielville,Delaware,Typhoid,Rainy,475,67,290,252,195,45,80,32,Ciprofloxacin,Azithromycin,ORS,1900,115.08,HIGH
2024-07-09,1027,"Hayes, Payne and Meyer Hospital",East Raymondside,Colorado,COVID,Summer,332,75,286,564,82,20,83,34,Remdesivir,Paracetamol,Oxygen Support,664,50.71,LOW
2024-07-10,1024,Gonzalez-Rodriguez Hospital,Waretown,South Dakota,COVID,Summer,163,31,124,337,71,10,33,24,Remdesivir,Paracetamol,Oxygen Support,489,36.8,LOW
2024-07-11,1090,Wells-Hill Hospital,Port Crystal,New York,Typhoid,Winter,453,101,295,406,225,42,113,69,Ciprofloxacin,Azithromycin,ORS,2265,72.66,MEDIUM
2024-07-12,1004,Parker-Johnson Hospital,Dennismouth,Idaho,Typhoid,Summer,451,95,293,581,120,53,68,46,Ciprofloxacin,Azithromycin,ORS,1353,50.43,LOW
2024-07-13,1010,Thornton-Crawford Hospital,Port Andre,New Mexico,Malaria,Winter,133,19,112,598,37,13,23,12,Chloroquine,Artemisinin,Primaquine,532,18.73,LOW
2024-07-14,1099,Escobar Group Hospital,North Randyborough,Washington,Dengue,Rainy,179,22,149,562,44,21,44,12,ORS,Platelets,Paracetamol,537,26.51,LOW
2024-07-15,1028,"White, Solis and Hampton Hospital",Rhodesview,Delaware,Typhoid,Rainy,97,9,68,108,31,7,25,3,Ciprofloxacin,Azithromycin,ORS,485,62.96,LOW
2024-07-16,1050,Schroeder-Williamson Hospital,Bradleyside,Pennsylvania,Flu,Rainy,277,66,256,124,123,31,65,43,Paracetamol,Azithromycin,Vitamin C,1108,206.45,HIGH
2024-07-17,1035,Dalton-Hall Hospital,West Melissa,Missouri,Malaria,Winter,86,20,63,250,34,9,20,9,Chloroquine,Artemisinin,Primaquine,430,25.2,LOW
2024-07-18,1003,Davis-Travis Hospital,Lake Seanberg,Nebraska,COVID,Rainy,299,55,220,449,119,24,73,27,Remdesivir,Paracetamol,Oxygen Support,1495,49.0,LOW
2024-07-19,1021,Jenkins and Sons Hospital,Irwinmouth,Georgia,Typhoid,Summer,68,11,42,441,14,3,11,4,Ciprofloxacin,Azithromycin,ORS,204,9.52,LOW
2024-07-20,1032,Phillips Ltd Hospital,Martinbury,New York,Dengue,Winter,276,43,253,319,123,27,79,16,ORS,Platelets,Paracetamol,552,79.31,MEDIUM
2024-07-21,1019,Rodriguez Ltd Hospital,Barneshaven,Kansas,Typhoid,Summer,425,38,329,557,152,50,86,16,Ciprofloxacin,Azithromycin,ORS,850,59.07,LOW
2024-07-22,1076,Horton and Sons Hospital,Whiteview,Arkansas,COVID,Rainy,240,50,157,325,105,23,52,34,Remdesivir,Paracetamol,Oxygen Support,720,48.31,LOW
2024-07-23,1037,Haynes Ltd Hospital,Lake Kyleport,Missouri,Malaria,Rainy,264,22,195,356,110,25,77,14,Chloroquine,Artemisinin,Primaquine,1320,54.78,LOW
2024-07-24,1067,"Patterson, Smith and Briggs Hospital",Cynthiaburgh,Delaware,Typhoid,Rainy,109,24,83,549,37,10,18,7,Ciprofloxacin,Azithromycin,ORS,545,15.12,LOW
2024-07-25,1001,"Baxter, David and King Hospital",North Darrellmouth,New Mexico,COVID,Winter,444,98,409,510,133,47,106,64,Remdesivir,Paracetamol,Oxygen Support,2220,80.2,MEDIUM
2024-07-26,1070,Williams LLC Hospital,Jamesburgh,California,Pneumonia,Summer,317,48,267,169,145,25,68,16,Amoxicillin,Azithromycin,Cough Syrup,1268,157.99,HIGH
2024-07-27,1087,Nelson-Johnson Hospital,North Carolmouth,Oregon,Malaria,Winter,452,39,361,160,93,44,83,23,Chloroquine,Artemisinin,Primaquine,904,225.62,HIGH
2024-07-28,1032,Kim-Baldwin Hospital,New Kathleen,Massachusetts,Pneumonia,Winter,237,27,161,390,107,18,35,17,Amoxicillin,Azithromycin,Cough Syrup,711,41.28,LOW
2024-07-29,1080,Thomas Group Hospital,Thomasstad,Rhode Island,Dengue,Summer,157,29,121,227,57,8,36,13,ORS,Platelets,Paracetamol,314,53.3,LOW
2024-07-30,1002,Schultz LLC Hospital,Port Matthewhaven,West Virginia,Pneumonia,Summer,454,92,284,153,131,40,96,67,Amoxicillin,Azithromycin,Cough Syrup,908,185.62,HIGH
2024-07-31,1085,"Mckenzie, Skinner and Taylor Hospital",Mariahaven,Florida,Typhoid,Winter,388,70,240,194,174,39,111,44,Ciprofloxacin,Azithromycin,ORS,1940,123.71,HIGH
2024-08-01,1005,Olson-Rice Hospital,Alanton,Texas,Pneumonia,Summer,452,71,308,474,140,49,122,36,Amoxicillin,Azithromycin,Cough Syrup,2260,64.98,LOW
2024-08-02,1062,Shaw-Butler Hospital,New Amandaville,Mississippi,Pneumonia,Rainy,364,66,251,567,79,37,85,24,Amoxicillin,Azithromycin,Cough Syrup,1820,44.27,LOW
2024-08-03,1075,Wilkerson-Cruz Hospital,Deanfurt,Tennessee,Malaria,Rainy,396,62,252,205,148,45,70,39,Chloroquine,Artemisinin,Primaquine,1584,122.93,HIGH
2024-08-04,1071,Garcia-Rogers Hospital,Danielberg,Idaho,Typhoid,Rainy,455,77,303,154,94,48,118,44,Ciprofloxacin,Azithromycin,ORS,1365,196.75,HIGH
2024-08-05,1087,Summers-Ramsey Hospital,West Elizabeth,California,COVID,Summer,203,48,132,397,49,11,58,19,Remdesivir,Paracetamol,Oxygen Support,609,33.25,LOW
2024-08-06,1064,Stout Group Hospital,West Lisaville,Oregon,COVID,Winter,165,30,105,461,43,18,45,11,Remdesivir,Paracetamol,Oxygen Support,330,22.78,LOW
2024-08-07,1006,Wilson-Beck Hospital,Ramireztown,Kentucky,Typhoid,Rainy,429,63,401,234,129,48,70,48,Ciprofloxacin,Azithromycin,ORS,2145,171.37,HIGH
2024-08-08,1053,Wilson LLC Hospital,Ashleyland,Iowa,Flu,Winter,215,48,138,529,106,20,60,23,Paracetamol,Azithromycin,Vitamin C,645,26.09,LOW
2024-08-09,1098,Kennedy-Jones Hospital,New Amy,Florida,Pneumonia,Winter,124,13,114,332,38,7,29,8,Amoxicillin,Azithromycin,Cough Syrup,496,34.34,LOW
2024-08-10,1010,Williams and Sons Hospital,West Kimberlyside,Connecticut,Malaria,Winter,302,58,228,475,138,31,66,44,Chloroquine,Artemisinin,Primaquine,906,48.0,LOW
2024-08-11,1040,"Dean, Davis and Moore Hospital",Wallacebury,Alabama,Typhoid,Summer,141,12,105,397,50,7,41,8,Ciprofloxacin,Azithromycin,ORS,423,26.45,LOW
2024-08-12,1050,"Meyers, Peters and Morrison Hospital",Garciashire,Nevada,COVID,Rainy,189,17,158,336,38,20,48,10,Remdesivir,Paracetamol,Oxygen Support,945,47.02,LOW
2024-08-13,1027,Wright-Davis Hospital,Washingtonfurt,Arizona,Pneumonia,Summer,246,20,202,417,82,14,68,12,Amoxicillin,Azithromycin,Cough Syrup,492,48.44,LOW
2024-08-14,1099,"Wilson, Perez and Guzman Hospital",Kennethmouth,Louisiana,Typhoid,Rainy,397,75,360,109,187,32,90,37,Ciprofloxacin,Azithromycin,ORS,1191,330.28,HIGH
2024-08-15,1008,Matthews-Golden Hospital,Jeffreyton,Texas,Dengue,Summer,52,5,48,371,25,6,9,3,ORS,Platelets,Paracetamol,208,12.94,LOW
2024-08-16,1076,King LLC Hospital,Mooreport,North Dakota,Flu,Winter,485,103,357,545,136,42,114,44,Paracetamol,Azithromycin,Vitamin C,2425,65.5,MEDIUM
2024-08-17,1080,"Tran, Copeland and Smith Hospital",Richardfurt,Oklahoma,Dengue,Rainy,290,69,265,421,126,21,83,28,ORS,Platelets,Paracetamol,1160,62.95,LOW
2024-08-18,1035,"Miller, Allen and Martin Hospital",West Davidborough,Washington,COVID,Summer,142,24,100,380,37,12,23,12,Remdesivir,Paracetamol,Oxygen Support,568,26.32,LOW
2024-08-19,1055,Neal-Johnson Hospital,Millerville,Nevada,Flu,Winter,475,111,292,552,215,53,76,37,Paracetamol,Azithromycin,Vitamin C,1900,52.9,LOW
2024-08-20,1050,Gray Inc Hospital,Port Michael,North Dakota,Pneumonia,Winter,122,20,88,448,35,10,27,6,Amoxicillin,Azithromycin,Cough Syrup,244,19.64,LOW
2024-08-21,1030,Noble and Sons Hospital,Timothyhaven,Nebraska,COVID,Summer,234,33,205,503,104,27,66,11,Remdesivir,Paracetamol,Oxygen Support,468,40.76,LOW
2024-08-22,1019,"Collins, Rangel and Mills Hospital",Williamsfort,Missouri,Malaria,Summer,293,58,271,579,103,32,78,22,Chloroquine,Artemisinin,Primaquine,1172,46.8,LOW
