Date,Hospital_ID,Hospital_Name,City,State,Disease_Type,Season,Patient_Count,ICU_Required,Beds_Required,Available_Beds,Oxygen_Cylinders_Required,Doctors_Required,Nurses_Required,Ventilators_Required,Medicine_1,Medicine_2,Medicine_3,Medicine_Units_Required,Occupancy_Rate,Emergency_Level
2024-09-01,1023,"Bridges, Martinez and Salazar Hospital",Lake Jennymouth,Idaho,2,2,497,123,419,463,118,32,138,93,Paracetamol,Azithromycin,Vitamin C,1491,90.5,0
2024-09-02,1064,Burnett and Sons Hospital,New Brandon,Washington,2,0,308,51,266,180,137,36,72,25,Paracetamol,Azithromycin,Vitamin C,616,147.78,0
2024-09-03,1088,"Jennings, Bradford and Kennedy Hospital",Simmonschester,Mississippi,0,0,368,51,307,395,131,38,97,16,Remdesivir,Paracetamol,Oxygen Support,1472,77.72,2
2024-09-04,1075,"Munoz, Gonzales and Poole Hospital",Port Heatherville,Kansas,4,0,58,9,54,131,13,3,14,5,Amoxicillin,Azithromycin,Cough Syrup,290,41.22,1
2024-09-05,1040,Davis-Berger Hospital,New Davidchester,Washington,5,2,250,20,228,347,78,25,74,10,Ciprofloxacin,Azithromycin,ORS,1250,65.71,2
2024-09-06,1087,"Ayala, Green and Barnes Hospital",East Michael,Massachusetts,0,2,113,11,98,201,28,9,20,3,Remdesivir,Paracetamol,Oxygen Support,226,48.76,1
2024-09-07,1032,Figueroa LLC Hospital,New Daniel,South Carolina,5,0,376,75,230,285,184,36,62,27,Ciprofloxacin,Azithromycin,ORS,1128,80.7,2
2024-09-08,1017,Pierce LLC Hospital,Josephside,New York,3,2,245,44,200,126,121,25,51,14,Chloroquine,Artemisinin,Primaquine,980,158.73,0
2024-09-09,1016,Meza LLC Hospital,East Brittneyborough,Arkansas,4,1,391,83,366,434,141,31,96,54,Amoxicillin,Azithromycin,Cough Syrup,1173,84.33,2
2024-09-10,1095,Jackson-Wilson Hospital,Amberhaven,Washington,1,2,315,70,261,344,86,28,60,33,ORS,Platelets,Paracetamol,945,75.87,2
2024-09-11,1002,"Miller, Wright and Thomas Hospital",East Amanda,Pennsylvania,3,1,457,43,408,526,108,23,96,23,Chloroquine,Artemisinin,Primaquine,914,77.57,2
2024-09-12,1085,Massey and Sons Hospital,East Jessica,Michigan,0,1,311,51,231,255,118,21,76,32,Remdesivir,Paracetamol,Oxygen Support,622,90.59,0
2024-09-13,1009,"Garrett, Koch and Scott Hospital",North Johnbury,Maryland,0,2,305,50,271,148,140,25,84,24,Remdesivir,Paracetamol,Oxygen Support,610,183.11,0
2024-09-14,1041,Stone Inc Hospital,Georgeport,Indiana,0,2,440,84,395,231,199,48,130,63,Remdesivir,Paracetamol,Oxygen Support,2200,171.0,0
2024-09-15,1062,Scott Ltd Hospital,South Charlesborough,Kansas,4,2,59,6,43,436,25,3,15,4,Amoxicillin,Azithromycin,Cough Syrup,295,9.86,1
2024-09-16,1038,Grant Group Hospital,Port Donfurt,Oregon,0,0,102,16,64,540,43,10,21,7,Remdesivir,Paracetamol,Oxygen Support,306,11.85,1
2024-09-17,1067,Rush Group Hospital,Wilsonbury,Washington,2,2,421,35,339,236,180,35,124,24,Paracetamol,Azithromycin,Vitamin C,1263,143.64,0
2024-09-18,1044,Long PLC Hospital,New Victoriamouth,Louisiana,5,2,321,54,289,443,115,37,53,26,Ciprofloxacin,Azithromycin,ORS,1284,65.24,2
2024-09-19,1065,Brown-Wilson Hospital,West Scott,Minnesota,1,0,81,20,73,343,28,7,23,8,ORS,Platelets,Paracetamol,405,21.28,1
2024-09-20,1021,"Gill, Sanders and Cross Hospital",New Lisaburgh,Massachusetts,0,0,102,25,91,566,42,5,28,11,Remdesivir,Paracetamol,Oxygen Support,306,16.08,1
2024-09-21,1039,Cox-Rosales Hospital,South Dawnside,Michigan,3,1,279,67,251,159,115,25,61,39,Chloroquine,Artemisinin,Primaquine,1395,157.86,0
2024-09-22,1020,"Goodman, Wade and Davis Hospital",North Daniel,Idaho,4,0,136,31,123,440,45,13,30,19,Amoxicillin,Azithromycin,Cough Syrup,544,27.95,1
2024-09-23,1044,Greene-Gutierrez Hospital,West Jessica,Michigan,3,1,257,29,239,488,70,17,43,9,Chloroquine,Artemisinin,Primaquine,1028,48.98,1
2024-09-24,1013,Patel-Roberts Hospital,Lake Timothy,Connecticut,2,0,55,5,41,240,22,4,12,2,Paracetamol,Azithromycin,Vitamin C,220,17.08,1
2024-09-25,1024,Park Inc Hospital,Shawtown,Arizona,1,1,259,61,223,106,106,20,49,37,ORS,Platelets,Paracetamol,777,210.38,0
2024-09-26,1074,"Hardy, Barker and Reed Hospital",Sheilatown,Arizona,4,1,430,41,350,213,163,41,75,25,Amoxicillin,Azithromycin,Cough Syrup,1720,164.32,0
2024-09-27,1094,Davis-Shaw Hospital,Peckton,Hawaii,4,0,253,34,171,307,79,15,49,13,Amoxicillin,Azithromycin,Cough Syrup,506,55.7,1
2024-09-28,1028,"Bradford, Ramos and Meyer Hospital",Lake Stephanie,Missouri,0,1,455,41,303,140,165,45,73,19,Remdesivir,Paracetamol,Oxygen Support,2275,216.43,0
2024-09-29,1016,Torres Ltd Hospital,Josephville,Nevada,4,2,269,61,222,110,57,14,49,31,Amoxicillin,Azithromycin,Cough Syrup,807,201.82,0
2024-09-30,1003,Anderson LLC Hospital,Port Spencermouth,Maine,3,0,425,49,347,373,105,40,70,35,Chloroquine,Artemisinin,Primaquine,1700,93.03,0
2024-10-01,1066,"Hall, Hansen and Potts Hospital",Patriciamouth,Montana,1,2,390,69,366,421,145,42,74,51,ORS,Platelets,Paracetamol,1170,86.94,0
2024-10-02,1030,Bowen-Walton Hospital,Laurenside,Pennsylvania,4,2,368,40,348,114,86,20,95,17,Amoxicillin,Azithromycin,Cough Syrup,736,305.26,0
2024-10-03,1024,"Wiley, Pace and Melendez Hospital",South Michael,Vermont,5,2,436,64,280,243,108,48,108,43,Ciprofloxacin,Azithromycin,ORS,1308,115.23,0
2024-10-04,1069,Garcia-Ward Hospital,Montgomeryton,Virginia,5,0,323,65,196,600,122,36,89,43,Ciprofloxacin,Azithromycin,ORS,969,32.67,1
2024-10-05,1039,Shields-Edwards Hospital,Port Anthony,North Dakota,1,1,431,93,283,322,176,42,77,45,ORS,Platelets,Paracetamol,1293,87.89,0
2024-10-06,1023,Small Ltd Hospital,Melanieberg,Maine,2,0,80,8,49,347,20,7,16,4,Paracetamol,Azithromycin,Vitamin C,240,14.12,1
2024-10-07,1001,Smith-Suarez Hospital,Lake Loriburgh,Maine,0,0,273,46,174,301,78,25,41,30,Remdesivir,Paracetamol,Oxygen Support,546,57.81,1
2024-10-08,1038,"Soto, Price and Jackson Hospital",Allenport,Oklahoma,4,2,379,48,281,379,85,32,57,36,Amoxicillin,Azithromycin,Cough Syrup,1895,74.14,2
2024-10-09,1035,Conway-Torres Hospital,Donnatown,Florida,1,1,233,40,200,355,48,16,61,12,ORS,Platelets,Paracetamol,1165,56.34,1
2024-10-10,1047,Ross-Huff Hospital,Rogerston,Wyoming,3,0,406,79,365,567,172,46,66,61,Chloroquine,Artemisinin,Primaquine,2030,64.37,1
2024-10-11,1017,"Miller, Silva and Dunn Hospital",Port Brianland,Alaska,5,1,228,39,179,524,98,27,43,28,Ciprofloxacin,Azithromycin,ORS,456,34.16,1
2024-10-12,1018,Burke PLC Hospital,South Destiny,Oregon,1,2,463,58,392,338,195,27,76,18,ORS,Platelets,Paracetamol,1852,115.98,0
2024-10-13,1033,Stephens PLC Hospital,Carterstad,Illinois,0,1,152,25,122,114,35,16,31,11,Remdesivir,Paracetamol,Oxygen Support,304,107.02,0
2024-10-14,1015,Jones-Robbins Hospital,Jamesville,Wyoming,3,1,313,57,287,284,146,19,76,44,Chloroquine,Artemisinin,Primaquine,1565,101.06,0
2024-10-15,1072,Banks Ltd Hospital,Mooneychester,Texas,0,0,190,25,120,474,66,15,38,11,Remdesivir,Paracetamol,Oxygen Support,380,25.32,1
2024-10-16,1008,Atkins-Rodgers Hospital,Jennabury,Arkansas,3,0,157,14,106,397,35,9,42,5,Chloroquine,Artemisinin,Primaquine,628,26.7,1
2024-10-17,1077,Stewart Group Hospital,North Lisahaven,Hawaii,3,1,221,22,167,339,65,14,42,10,Chloroquine,Artemisinin,Primaquine,442,49.26,1
2024-10-18,1026,"Bradley, Johns and Holt Hospital",West Victoria,Nevada,4,2,220,39,174,169,70,20,65,11,Amoxicillin,Azithromycin,Cough Syrup,1100,102.96,0
2024-10-19,1026,Huynh-Hernandez Hospital,Port Stevenburgh,Rhode Island,2,0,465,90,424,531,186,25,98,43,Paracetamol,Azithromycin,Vitamin C,2325,79.85,2
2024-10-20,1002,Love-Ward Hospital,Waltersland,Missouri,5,0,215,53,161,151,68,15,45,36,Ciprofloxacin,Azithromycin,ORS,430,106.62,0
2024-10-21,1038,"Baird, Vasquez and Larson Hospital",Tylerville,Alabama,2,0,411,101,278,260,130,26,77,60,Paracetamol,Azithromycin,Vitamin C,1233,106.92,0
2024-10-22,1048,Marquez and Sons Hospital,Walshport,New Hampshire,1,1,424,96,278,515,160,27,96,65,ORS,Platelets,Paracetamol,2120,53.98,1
2024-10-23,1045,Arnold-Porter Hospital,Duanemouth,Alabama,0,2,178,20,119,477,56,17,49,11,Remdesivir,Paracetamol,Oxygen Support,712,24.95,1
2024-10-24,1071,"Davis, Hansen and Adams Hospital",East Kathleenville,Colorado,2,2,50,8,39,425,24,4,10,5,Paracetamol,Azithromycin,Vitamin C,200,9.18,1
2024-10-25,1092,Allen Ltd Hospital,East Seanmouth,Tennessee,2,2,259,62,168,446,53,16,43,19,Paracetamol,Azithromycin,Vitamin C,1295,37.67,1
2024-10-26,1003,Mathews LLC Hospital,North Danielle,Nevada,1,1,495,123,301,160,211,41,139,68,ORS,Platelets,Paracetamol,2475,188.12,0
2024-10-27,1039,Weaver LLC Hospital,Bookerview,South Dakota,3,1,322,62,223,305,109,22,54,24,Chloroquine,Artemisinin,Primaquine,1610,73.11,2
2024-10-28,1082,"Leonard, Cook and Ferguson Hospital",West Natalieville,Florida,2,1,200,30,127,465,58,13,47,21,Paracetamol,Azithromycin,Vitamin C,400,27.31,1
2024-10-29,1100,"Ford, Flores and Graham Hospital",North David,Nevada,2,0,275,53,233,554,106,27,50,33,Paracetamol,Azithromycin,Vitamin C,1375,42.06,1
2024-10-30,1058,Davis-Brown Hospital,New Brandonmouth,Ohio,5,0,258,30,162,288,55,26,47,17,Ciprofloxacin,Azithromycin,ORS,774,56.25,1
2024-10-31,1088,Ramirez-Eaton Hospital,East Aaronborough,Minnesota,3,2,360,80,284,342,149,38,93,39,Chloroquine,Artemisinin,Primaquine,1800,83.04,2
2024-11-01,1004,"Gonzalez, Kirk and Evans Hospital",Smithside,Connecticut,1,2,94,10,63,558,46,10,16,5,ORS,Platelets,Paracetamol,282,11.29,1
2024-11-02,1003,Beck-Allen Hospital,Taylorbury,Rhode Island,2,0,285,34,207,565,123,19,60,11,Paracetamol,Azithromycin,Vitamin C,570,36.64,1
2024-11-03,1092,Sherman-Browning Hospital,East Frances,North Carolina,3,1,399,89,331,485,95,44,87,48,Chloroquine,Artemisinin,Primaquine,1197,68.25,2
2024-11-04,1002,"Perez, Thomas and Pollard Hospital",Lake Reginaldview,North Carolina,5,1,384,83,298,273,157,22,63,53,Ciprofloxacin,Azithromycin,ORS,1920,109.16,0
2024-11-05,1032,"Ferguson, Henry and Clark Hospital",Amandaport,Iowa,0,1,424,80,268,432,184,41,112,62,Remdesivir,Paracetamol,Oxygen Support,2120,62.04,1
2024-11-06,1080,Russo-Wood Hospital,West Antonio,Michigan,4,1,240,59,191,380,81,12,44,30,Amoxicillin,Azithromycin,Cough Syrup,1200,50.26,1
2024-11-07,1003,Sloan Ltd Hospital,West Joehaven,New Mexico,3,2,54,8,34,494,22,3,14,3,Chloroquine,Artemisinin,Primaquine,216,6.88,1
2024-11-08,1065,"Vargas, Warner and Green Hospital",New Christopher,Ohio,1,0,162,34,150,423,58,13,29,18,ORS,Platelets,Paracetamol,810,35.46,1
2024-11-09,1098,"Scott, Ellis and Jenkins Hospital",Townsendmouth,Illinois,5,2,97,21,85,337,38,11,18,10,Ciprofloxacin,Azithromycin,ORS,388,25.22,1
2024-11-10,1079,Wang-Dunn Hospital,Lake Ryanstad,Nevada,5,0,378,90,251,429,182,26,103,38,Ciprofloxacin,Azithromycin,ORS,1134,58.51,1
2024-11-11,1028,"Diaz, Henderson and Hoffman Hospital",New Stephaniefort,Wyoming,3,0,88,16,76,223,19,9,13,11,Chloroquine,Artemisinin,Primaquine,176,34.08,1
2024-11-12,1046,Gonzalez LLC Hospital,North Derekland,New York,0,0,361,59,219,519,169,37,76,31,Remdesivir,Paracetamol,Oxygen Support,1083,42.2,1
2024-11-13,1050,Bolton Ltd Hospital,New Patriciafurt,Indiana,4,1,103,20,84,543,44,9,19,9,Amoxicillin,Azithromycin,Cough Syrup,412,15.47,1
2024-11-14,1018,Kelly LLC Hospital,Coopershire,Oregon,1,1,384,40,238,443,120,31,64,23,ORS,Platelets,Paracetamol,768,53.72,1
2024-11-15,1063,Farmer-Davis Hospital,East Eric,Mississippi,4,1,123,11,79,574,59,7,33,7,Amoxicillin,Azithromycin,Cough Syrup,369,13.76,1
2024-11-16,1049,Reilly-Nichols Hospital,Port Kennethfurt,Indiana,0,0,167,37,108,377,65,14,29,27,Remdesivir,Paracetamol,Oxygen Support,334,28.65,1
2024-11-17,1007,Richardson-Doyle Hospital,Traceyton,New Jersey,3,0,88,11,67,242,41,9,17,8,Chloroquine,Artemisinin,Primaquine,176,27.69,1
2024-11-18,1076,Kelley-Nolan Hospital,Brandibury,New York,5,0,102,19,95,555,34,9,25,9,Ciprofloxacin,Azithromycin,ORS,510,17.12,1
2024-11-19,1069,Hernandez LLC Hospital,New Jillshire,Tennessee,2,1,416,42,388,519,101,43,98,22,Paracetamol,Azithromycin,Vitamin C,1664,74.76,2
2024-11-20,1092,Williams-Wood Hospital,East Jeffrey,Virginia,0,0,490,97,372,202,236,24,113,29,Remdesivir,Paracetamol,Oxygen Support,1470,184.16,0
2024-11-21,1095,Mays-Wright Hospital,Murphyton,Nevada,3,2,127,26,102,295,33,13,28,16,Chloroquine,Artemisinin,Primaquine,508,34.58,1
2024-11-22,1060,"Webster, Rogers and Gregory Hospital",Lake Kathleen,Florida,1,2,268,52,219,485,56,19,47,41,ORS,Platelets,Paracetamol,1072,45.15,1
2024-11-23,1037,Gardner-Solis Hospital,Wolfbury,Alaska,1,1,463,111,387,506,106,23,132,67,ORS,Platelets,Paracetamol,926,76.48,2
2024-11-24,1090,Price Ltd Hospital,Stephaniechester,New Jersey,0,0,96,23,77,534,24,9,22,8,Remdesivir,Paracetamol,Oxygen Support,480,14.42,1
2024-11-25,1075,"Duke, Maldonado and Campbell Hospital",Lake Lindsey,Alaska,2,1,187,26,118,483,82,19,35,9,Paracetamol,Azithromycin,Vitamin C,561,24.43,1
2024-11-26,1041,Thompson-Gonzalez Hospital,Carlosshire,New Hampshire,1,1,223,33,166,421,89,11,35,22,ORS,Platelets,Paracetamol,669,39.43,1
2024-11-27,1077,"Mueller, Terry and Benton Hospital",Leeside,Kentucky,0,2,382,58,302,593,76,28,76,28,Remdesivir,Paracetamol,Oxygen Support,1146,50.93,1
2024-11-28,1023,Taylor Group Hospital,New Jamesstad,Montana,1,0,144,18,107,165,38,10,41,10,ORS,Platelets,Paracetamol,576,64.85,1
2024-11-29,1042,Alvarez-Bishop Hospital,Davisport,Texas,0,0,157,27,96,129,36,9,40,15,Remdesivir,Paracetamol,Oxygen Support,628,74.42,2
2024-11-30,1049,"Wood, Miles and Bowers Hospital",Briggsport,Michigan,5,2,84,12,69,458,17,5,23,7,Ciprofloxacin,Azithromycin,ORS,336,15.07,1
2024-12-01,1082,Smith LLC Hospital,Johnshire,California,3,2,149,32,122,527,71,13,31,16,Chloroquine,Artemisinin,Primaquine,596,23.15,1
2024-12-02,1050,"Stone, Kennedy and Boone Hospital",South Dawnstad,New York,1,1,396,81,301,392,137,29,59,62,ORS,Platelets,Paracetamol,1584,76.79,2
2024-12-03,1005,Burns-Steele Hospital,Lake Elijahhaven,Illinois,1,0,349,86,281,453,144,39,78,66,ORS,Platelets,Paracetamol,1047,62.03,1
2024-12-04,1013,Martinez PLC Hospital,Tamichester,Alabama,3,2,102,23,70,580,25,7,19,13,Chloroquine,Artemisinin,Primaquine,408,12.07,1
2024-12-05,1081,"Smith, Pierce and Mcdonald Hospital",New Melissafort,Hawaii,3,0,111,24,105,392,37,11,33,10,Chloroquine,Artemisinin,Primaquine,555,26.79,1
2024-12-06,1004,Rogers-May Hospital,Brooksmouth,Rhode Island,5,1,466,83,280,258,214,40,76,29,Ciprofloxacin,Azithromycin,ORS,2330,108.53,0
2024-12-07,1076,Burke Inc Hospital,Leonhaven,Maryland,1,1,267,49,222,288,118,21,79,25,ORS,Platelets,Paracetamol,1335,77.08,2
2024-12-08,1041,Gallagher-Nelson Hospital,Dorothystad,Ohio,5,2,361,34,319,544,72,21,65,14,Ciprofloxacin,Azithromycin,ORS,1805,58.64,1
2024-12-09,1014,"Soto, Watson and Smith Hospital",South Barbara,Delaware,5,1,497,114,393,238,165,42,128,51,Ciprofloxacin,Azithromycin,ORS,994,165.13,0
2024-12-10,1040,"Taylor, Roberts and Jones Hospital",North Kyle,Wisconsin,2,0,186,26,116,561,74,16,38,19,Paracetamol,Azithromycin,Vitamin C,372,20.68,1
2024-12-11,1062,"Shepherd, Lozano and King Hospital",Jenniferport,Colorado,0,2,335,34,270,378,76,17,80,20,Remdesivir,Paracetamol,Oxygen Support,1005,71.43,2
2024-12-12,1009,Jones Ltd Hospital,Laurenmouth,Nevada,2,2,128,31,108,159,27,14,19,13,Paracetamol,Azithromycin,Vitamin C,512,67.92,2
2024-12-13,1006,Mckay LLC Hospital,Raymondburgh,Mississippi,4,2,110,10,102,289,54,6,24,5,Amoxicillin,Azithromycin,Cough Syrup,220,35.29,1
2024-12-14,1018,"West, Ramirez and King Hospital",Victoriastad,Illinois,3,0,143,18,124,476,34,14,25,7,Chloroquine,Artemisinin,Primaquine,572,26.05,1
2024-12-15,1077,"Levine, Alexander and Thompson Hospital",Yorkland,Wyoming,3,2,102,21,61,252,25,5,21,9,Chloroquine,Artemisinin,Primaquine,510,24.21,1
2024-12-16,1031,Clements LLC Hospital,New Denise,Virginia,4,2,123,11,107,459,25,12,22,7,Amoxicillin,Azithromycin,Cough Syrup,492,23.31,1
2024-12-17,1037,Doyle-Miller Hospital,East Ninahaven,Alaska,4,0,442,102,281,309,143,49,85,79,Amoxicillin,Azithromycin,Cough Syrup,2210,90.94,0
2024-12-18,1047,Ramos Inc Hospital,Christopherfurt,Louisiana,3,2,177,43,143,368,56,11,42,14,Chloroquine,Artemisinin,Primaquine,708,38.86,1
2024-12-19,1091,Krause-Smith Hospital,South Robert,Louisiana,2,1,214,30,168,494,58,15,59,15,Paracetamol,Azithromycin,Vitamin C,856,34.01,1
2024-12-20,1072,Lee Group Hospital,Fryhaven,Wyoming,4,2,271,60,202,325,133,14,78,44,Amoxicillin,Azithromycin,Cough Syrup,1355,62.15,1
2024-12-21,1042,Ray PLC Hospital,Isabellaberg,West Virginia,0,1,86,7,52,589,33,7,22,2,Remdesivir,Paracetamol,Oxygen Support,344,8.83,1
2024-12-22,1012,Johnson-Taylor Hospital,New Martin,Louisiana,0,0,364,64,340,319,84,25,60,21,Remdesivir,Paracetamol,Oxygen Support,1456,106.58,0
2024-12-23,1044,Quinn-Allen Hospital,Alexanderhaven,Nevada,1,2,348,32,231,291,120,24,85,21,ORS,Platelets,Paracetamol,1740,79.38,2
2024-12-24,1100,"Garza, Dominguez and Davis Hospital",Stoneside,North Dakota,0,1,411,82,384,330,187,22,112,28,Remdesivir,Paracetamol,Oxygen Support,2055,116.36,0
2024-12-25,1032,Daniels Inc Hospital,Lake Charles,Kansas,5,1,329,71,307,400,140,16,70,48,Ciprofloxacin,Azithromycin,ORS,1645,76.75,2
2024-12-26,1078,Miller-Vaughan Hospital,West Jacqueline,Georgia,5,2,149,25,101,116,32,10,32,19,Ciprofloxacin,Azithromycin,ORS,447,87.07,0
2024-12-27,1022,Carpenter Inc Hospital,New Amberborough,Arizona,2,0,56,12,44,140,24,5,9,7,Paracetamol,Azithromycin,Vitamin C,168,31.43,1
2024-12-28,1008,Ellis and Sons Hospital,Lake Jefferyside,Arkansas,2,0,489,39,454,513,146,25,126,30,Paracetamol,Azithromycin,Vitamin C,978,88.5,0
2024-12-29,1085,Phillips-Brown Hospital,Lake Patrickview,South Dakota,4,2,192,20,123,574,68,13,54,8,Amoxicillin,Azithromycin,Cough Syrup,384,21.43,1
2024-12-30,1092,"Wallace, Patton and Anderson Hospital",Simmonsville,Montana,4,1,443,52,401,267,132,42,97,25,Amoxicillin,Azithromycin,Cough Syrup,2215,150.19,0
2024-01-01,1056,"Martinez, Huffman and Lopez Hospital",South Melanie,Utah,3,0,462,64,367,574,109,53,128,40,Chloroquine,Artemisinin,Primaquine,1848,63.94,1
2024-01-02,1036,"Wood, Collins and Melton Hospital",Thomasstad,California,1,2,334,71,277,276,69,27,55,41,ORS,Platelets,Paracetamol,1336,100.36,0
2024-01-03,1003,"Parker, Nash and Adams Hospital",Douglasfurt,Tennessee,0,1,178,32,131,450,40,19,46,24,Remdesivir,Paracetamol,Oxygen Support,712,29.11,1
2024-01-04,1057,"Tran, Robinson and Hartman Hospital",Yolandaport,Alaska,1,1,69,14,46,126,22,3,12,8,ORS,Platelets,Paracetamol,207,36.51,1
2024-01-05,1022,Martinez PLC Hospital,South Nancyberg,New Jersey,1,1,273,66,191,474,65,19,42,31,ORS,Platelets,Paracetamol,1092,40.3,1
2024-01-06,1097,"Brennan, Carson and Porter Hospital",East Kylefurt,Wisconsin,5,0,466,59,336,554,117,38,135,19,Ciprofloxacin,Azithromycin,ORS,1398,60.65,1
2024-01-07,1057,Page-Perez Hospital,Katherinetown,Montana,2,1,262,62,178,530,106,19,48,49,Paracetamol,Azithromycin,Vitamin C,1310,33.58,1
2024-01-08,1072,"Hahn, Ferrell and Graham Hospital",North Feliciahaven,Wisconsin,4,1,447,90,411,138,133,36,105,64,Amoxicillin,Azithromycin,Cough Syrup,894,297.83,0
2024-01-09,1088,"Mason, Lewis and Campbell Hospital",Hernandezborough,Wisconsin,1,0,301,72,186,195,134,18,72,35,ORS,Platelets,Paracetamol,1204,95.38,0
2024-01-10,1066,Hunter-Lewis Hospital,Jarvisport,Maryland,1,0,480,99,326,317,150,56,89,49,ORS,Platelets,Paracetamol,2400,102.84,0
2024-01-11,1011,Johnson Group Hospital,Gabrielland,Massachusetts,1,0,343,83,300,421,114,24,87,45,ORS,Platelets,Paracetamol,686,71.26,2
2024-01-12,1088,"Herman, Martinez and Anderson Hospital",Lake Kristihaven,Pennsylvania,3,1,263,34,248,160,93,20,50,14,Chloroquine,Artemisinin,Primaquine,789,155.0,0
2024-01-13,1079,Cortez Group Hospital,North Joseph,Tennessee,3,1,299,72,249,380,103,16,78,38,Chloroquine,Artemisinin,Primaquine,897,65.53,2
2024-01-14,1073,"Krueger, Mendez and Nelson Hospital",South Ruthfurt,Florida,1,1,84,13,61,472,37,4,21,7,ORS,Platelets,Paracetamol,252,12.92,1
2024-01-15,1097,Robinson Ltd Hospital,Lake Nicoleside,Minnesota,1,0,375,52,326,491,110,33,65,35,ORS,Platelets,Paracetamol,1125,66.4,2
2024-01-16,1056,Anderson-Sullivan Hospital,Port Jonborough,Indiana,5,1,95,16,69,533,25,6,27,12,Ciprofloxacin,Azithromycin,ORS,475,12.95,1
2024-01-17,1021,"Lee, Koch and Adams Hospital",Lake Patriciatown,North Dakota,3,2,187,46,144,481,39,19,43,21,Chloroquine,Artemisinin,Primaquine,748,29.94,1
2024-01-18,1027,Whitaker-Bonilla Hospital,Kellyburgh,Texas,2,2,328,45,197,451,153,27,64,14,Paracetamol,Azithromycin,Vitamin C,656,43.68,1
2024-01-19,1057,Maxwell-Suarez Hospital,Robleschester,Vermont,2,0,425,43,263,291,199,47,72,20,Paracetamol,Azithromycin,Vitamin C,1275,90.38,0
2024-01-20,1087,Blackburn and Sons Hospital,Dixonville,Mississippi,5,0,368,91,233,277,166,25,75,34,Ciprofloxacin,Azithromycin,ORS,1840,84.12,2
2024-01-21,1021,Miller Inc Hospital,South Elizabethmouth,Connecticut,1,1,436,45,275,412,141,51,92,22,ORS,Platelets,Paracetamol,1308,66.75,2
2024-01-22,1089,Graham-Moore Hospital,East Lawrenceville,Massachusetts,0,1,98,20,67,233,37,7,25,15,Remdesivir,Paracetamol,Oxygen Support,490,28.76,1
2024-01-23,1096,Evans and Sons Hospital,East Morgan,West Virginia,0,2,121,22,78,288,50,12,34,15,Remdesivir,Paracetamol,Oxygen Support,363,27.08,1
2024-01-24,1047,Stewart Ltd Hospital,East Stacy,Utah,3,2,467,46,337,524,119,31,107,28,Chloroquine,Artemisinin,Primaquine,1868,64.31,1
2024-01-25,1021,Mcdonald Inc Hospital,Cindybury,Illinois,5,0,87,13,54,298,27,5,17,5,Ciprofloxacin,Azithromycin,ORS,348,18.12,1
2024-01-26,1089,"Hunter, Morris and Smith Hospital",Lake Christopher,Texas,3,0,102,22,69,491,34,10,25,9,Chloroquine,Artemisinin,Primaquine,510,14.05,1
2024-01-27,1020,"Smith, Miller and Patton Hospital",South Brandychester,Delaware,1,1,210,40,169,425,71,20,50,29,ORS,Platelets,Paracetamol,1050,39.76,1
2024-01-28,1006,"Alvarez, Walls and Guzman Hospital",North Johnport,Alaska,3,1,321,26,274,181,73,37,48,14,Chloroquine,Artemisinin,Primaquine,1605,151.38,0
2024-01-29,1075,Leonard-Clayton Hospital,East Bryan,Idaho,3,2,151,32,132,593,56,16,35,23,Chloroquine,Artemisinin,Primaquine,453,22.26,1
2024-01-30,1038,"Johnson, Charles and Mendez Hospital",Lake Shannon,Utah,3,0,312,53,294,575,84,35,55,19,Chloroquine,Artemisinin,Primaquine,936,51.13,1
2024-01-31,1052,"Lane, Roberts and Shea Hospital",Codyshire,New Jersey,0,2,263,36,203,162,70,25,58,13,Remdesivir,Paracetamol,Oxygen Support,789,125.31,0
2024-02-01,1050,"Rhodes, Rodriguez and Rodriguez Hospital",Morsefurt,Minnesota,2,0,156,25,134,301,65,8,46,9,Paracetamol,Azithromycin,Vitamin C,780,44.52,1
2024-02-02,1095,Anderson and Sons Hospital,Shawton,North Carolina,1,2,480,63,344,321,104,46,126,36,ORS,Platelets,Paracetamol,960,107.17,0
2024-02-03,1058,Stevenson-Butler Hospital,Brownstad,Tennessee,2,2,478,60,337,117,96,34,117,42,Paracetamol,Azithromycin,Vitamin C,1434,288.03,0
